data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
3061847,108,BUR2821,2821.0,2010-04-23,2010,1,Riots/Protests,Rioters (Burundi),,5,,,0,50,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,Students at administrative centre in Ruyigi province throw stones against colleagues over interrupted lessons.,0,1550419451,BDI
3061849,108,BUR2820,2820.0,2010-04-22,2010,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Bujumbura Rural,Mugongomanga,Rwibaga,Mugongomanga,-3.4693,29.5451,1,All Africa,Regional,"Students block Ijenda-Matana commune road, tear political parties flags to protest lack of classes for a month.",0,1550419451,BDI
3061852,108,BUR2819,2819.0,2010-04-20,2010,1,Violence against civilians,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,Ruling party member beats campaign manager of opposition party Frodebu Iragi rya Ndadaye in Ruyigi province. MSD representative was manhandled also by ruling party.,0,1550419451,BDI
3061853,108,BUR2815,2815.0,2010-04-20,2010,1,Battle-No change of territory,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,FNL: National Forces of Liberation,,3,33,Eastern Africa,Burundi,Bubanza,Bubanza,Centre-Urbain,Bubanza,-3.0804,29.3910,1,All Africa,Regional,"Ten people beaten while two admitted in hospital during clashes between ruling party, FNL youths, a week ago in Bubanza province.",0,1550419451,BDI
3061854,108,BUR2816,2816.0,2010-04-20,2010,1,Battle-No change of territory,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,FNL: National Forces of Liberation,,3,33,Eastern Africa,Burundi,Kirundo,Kirundo,Centre-Urbain,Kirundo,-2.5845,30.0959,1,All Africa,Regional,"Ruling party, FNL opposition party members in Kirundo provinces have been fighting in past few days using clubs, sticks, machetes.",0,1550419451,BDI
3061855,108,BUR2818,2818.0,2010-04-20,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Muyinga,Muyinga,Centre Urbain,Muyinga,-2.8451,30.3414,1,All Africa,Regional,Armed men on Sunday night killed three in Muyinga.,3,1550419451,BDI
3061856,108,BUR2817,2817.0,2010-04-20,2010,1,Battle-No change of territory,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,FNL: National Forces of Liberation,,3,33,Eastern Africa,Burundi,Muyinga,Muyinga,Centre Urbain,Muyinga,-2.8451,30.3414,1,All Africa,Regional,"Regular clashes between FNL, CNDD-FDD youths as 15 FNL members were beaten by ruling party members. Opposition party MSD member seriously injured after an attack with machete by a ruling party member over weekend.",0,1550419451,BDI
3061865,108,BUR2814,2814.0,2010-04-16,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Ntega,Kigaga,Ntega,-2.6075,29.9917,1,All Africa,Regional,"Armed bandits killed two last night in Ntega, Kirundo Province.",2,1550419451,BDI
3061920,108,BUR2810,2810.0,2010-03-25,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Busoni,Burara,Busoni,-2.5286,30.2177,1,All Africa,Regional,"Three from same family killed last night in Busoni, Kirundo, by grenade explosion.",3,1550419451,BDI
3061921,108,BUR2811,2811.0,2010-03-25,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (4),Buterere,-3.3333,29.3333,1,All Africa,Regional,"Two killed in Buterere, Bujumbura by unidentified armed group.",2,1550419451,BDI
3061922,108,BUR2812,2812.0,2010-03-25,2010,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Mwaro,Ndava,Ndava,Ndava,-3.3750,29.7782,1,All Africa,Regional,"Three injured last night by bandits in police uniforms in Ndava, Mwaro Province. Population points fingers at police.",0,1550419451,BDI
3061923,108,BUR2813,2813.0,2010-03-25,2010,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Kayanza,Kabarore,Kivumu,Nyabihanga,-2.8166,29.5667,1,All Africa,Regional,"Three injured last night by bandits in police uniforms in Nyabihanga,, Mwaro Province. Population points fingers at police.",0,1550419451,BDI
3061928,108,BUR2808,2808.0,2010-03-22,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,All Africa,Regional,Three killed on Sunday night by armed bandits in Gahera suburb of Gitega province.,3,1550419451,BDI
3061929,108,BUR2809,2809.0,2010-03-22,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Buraza,Buraza,Ndava,-3.7477,29.9035,1,All Africa,Regional,"Three hundred people from Mpanuka hill, Ndava commune, armed with clubs, invaded the home of a certain Salvator Ndikumana to avenge the death of a hunter nicknamed Soya found dead yesterday in front of the shop belonging to Salvator Ndikumana.",1,1550419451,BDI
3061959,108,BUR2806,2806.0,2010-02-26,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Rutana,Rutana,Centre Urbain,Rutana,-3.9279,29.9920,1,All Africa,Regional,"Grenade hurled by criminals kills one person, injures two in Rutana province.",1,1550419451,BDI
3061960,108,BUR2807,2807.0,2010-02-26,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Rutana,Rutana,Centre Urbain,Rutana,-3.9279,29.9920,1,All Africa,Regional,"One person killed, two injured during ambush against truck carrying goods in Rutana Province.",1,1550419451,BDI
3061961,108,BUR2805,2805.0,2010-02-26,2010,1,Battle-No change of territory,Unidentified Armed Group (Burundi),,3,Military Forces of Burundi (2005-),,1,13,Eastern Africa,Burundi,Ngozi,Ngozi,Centre Urbain,Ngozi,-2.9075,29.8306,1,All Africa,Regional,Police chief in commune of Ngozi Province shot dead by armed woman.,1,1550419451,BDI
3061982,108,BUR2804,2804.0,2010-02-16,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bururi,Bururi,Centre Urbain,Bururi,-3.9490,29.6244,1,All Africa,Regional,Grenade attack in Bururi Province that left one person dead.,1,1550419452,BDI
3061985,108,BUR2803,2803.0,2010-02-15,2010,1,Battle-No change of territory,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,FNL: National Forces of Liberation,,3,33,Eastern Africa,Burundi,Mwaro,Kayokwe,Gihinga,Mwaro,-3.5113,29.7033,1,All Africa,Regional,"In Mwaro province, confrontations between members of the Cndd-Fdd and the Fnl have become common; these confrontations are due to the lack of meeting space for the two parties in Nyabihanga commune.",0,1550419452,BDI
2890906,108,BUR2801,2801.0,2010-02-10,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Itaba,Itaba,Itaba,-3.6604,30.0119,1,Agence France Presse,International,A Burundian man suspected of witchcraft and his three children were killed in a grenade attack on their home.,4,1548448948,BDI
3061998,108,BUR2802,2802.0,2010-02-10,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,All Africa,Regional,Grenade explosion killed four members of a family in Gitega Province last night.,4,1550419452,BDI
2890988,108,BUR2799,2799.0,2010-02-06,2010,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence France Presse,International,"Two Burundian soldiers went on a shooting spree Saturday, killing a colleague and wounding a civilian",1,1548448948,BDI
3062008,108,BUR2800,2800.0,2010-02-06,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,"Armed thieves loot homes, one victim burnt, two thieves caught according to administrator in Bujumbura province.",0,1550419452,BDI
3062010,108,BUR2798,2798.0,2010-02-05,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,Unidentified people said tried to kill health minister.,0,1550419452,BDI
3062018,108,BUR2797,2797.0,2010-02-01,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ruyigi,Nyabitsinda,Nyamasenga,Gatare,-3.5900,30.2390,1,All Africa,Regional,"Two people were injured in a grenade attack while a policeman and a soldier sustained slight injuries. The attack happened last night in Gatare, Busoni commune, Kirundo province.",0,1550419452,BDI
3062024,108,BUR2796,2796.0,2010-01-29,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,All Africa,Regional,"Three people were killed in a grenade explosion in Rutore Commune, Gitega Province.",3,1550419452,BDI
3062026,108,BUR2795,2795.0,2010-01-28,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Kirundo,Gikuyo,Gikuyo,-2.6256,30.0683,1,All Africa,Regional,"One person was killed in a grenade attack, another injured from a knife wound on 28 January in Gikuyo Commune, Kirundo Province after being attacked by armed bandits.",1,1550419452,BDI
3062032,108,BUR2794,2794.0,2010-01-26,2010,1,Battle-No change of territory,Unidentified Armed Group (Burundi),,3,Unidentified Armed Group (Burundi),,3,33,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,"Clashes which have become almost regular, opposing youth movements against rival political parties. They include sparring and stone throwing. (some say these are merely like competitions- but they have no referee)",0,1550419452,BDI
2891192,108,BUR2793,2793.0,2010-01-25,2010,1,Battle-No change of territory,FNL: National Forces of Liberation,,3,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,33,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Agence France Presse,International,Four supporters of Burundis National Liberation Forces (FNL) were wounded when the former rebel group clashed with ruling party youth.,0,1548448948,BDI
3062039,108,BUR2791,2791.0,2010-01-19,2010,1,Battle-No change of territory,FNL: National Forces of Liberation,,3,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,33,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,"Four injured following clashes between youths from ruling party, FNL opposition party.",0,1550419452,BDI
3062040,108,BUR2792,2792.0,2010-01-19,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cibitoke,Mugina,Rugazo,Mugina,-2.7560,29.1100,1,All Africa,Regional,"Unidentified men kill one person killed, injure another following ambush in Murehe sector, Mugina commune in Cibitoke province.",1,1550419452,BDI
2891303,108,BUR2790,2790.0,2010-01-15,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ngozi,Busiga,Bitambwe,Busiga,-2.8764,29.7342,1,Agence France Presse,International,"An attacker in northern Burundi hurled a grenade into a home, killing a man, his wife and one of their children in the explosion. This took place in Busiga village, on Ruvumu hill.",3,1548448948,BDI
3062056,108,BUR2789,2789.0,2010-01-14,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Rumonge,Buyengero,Mabanza,Buyengero,-3.8198,29.5426,1,All Africa,Regional,"Grenade explosion kills one, seriously injures three others in Banda, Buyengero Commune in Bururi Province.",1,1550419452,BDI
2891371,108,BUR2788,2788.0,2010-01-11,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Mpanda,Gahwazi,Mpanda,-3.1703,29.4026,1,Agence France Presse,International,"Sylvere Niyonzima, a provincial representative of the Peace and Democracy Union (UPD) was killed Sunday in his bar in Mpanda county in the north of the capital Bujumbura by unknown.",1,1548448948,BDI
3062073,108,BUR2786,2786.0,2010-01-05,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cankuzo,Cankuzo,Centre-Urbain,Cankuzo,-3.2186,30.5528,1,All Africa,Regional,Armed men kill one on night of 5 January in Cankuzo.,1,1550419452,BDI
3062074,108,BUR2787,2787.0,2010-01-05,2010,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,All Africa,Regional,Two killed in grenade explosion in Gitega.,2,1550419452,BDI
3062086,108,BUR2785,2785.0,2009-12-31,2009,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Kirundo,Kirundo,Centre-Urbain,Kirundo,-2.5845,30.0959,1,All Africa,Regional,Policeman last night shot dead student in Kirundo.,1,1550419452,BDI
3062094,108,BUR2784,2784.0,2009-12-27,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,"A grenade exploded in Burundi capitals central market, unknown responsible.",0,1550419452,BDI
3062100,108,BUR2783,2783.0,2009-12-18,2009,1,Battle-No change of territory,Unidentified Armed Group (Burundi),,3,Military Forces of Burundi (2005-),,1,13,Eastern Africa,Burundi,Bururi,Matana,Centre-Urbain,Matana,-3.7666,29.6830,1,All Africa,Regional,"Armed men last night attacked police position in Matana, Bururi.",0,1550419452,BDI
3062102,108,BUR2782,2782.0,2009-12-17,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bururi,Bururi,Centre Urbain,Bururi,-3.9490,29.6244,1,All Africa,Regional,Two men killed by grenade in Bururi since beginning of this month over land issues.,2,1550419452,BDI
3062104,108,BUR2781,2781.0,2009-12-13,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Mpanda,Gahwazi,Mpanda,-3.1703,29.4026,1,All Africa,Regional,"A group of armed men staged an ambush in Mpanda Commune, Bubanza Province on 13 December and stole belongings of the passers by.",0,1550419452,BDI
3062110,108,BUR2780,2780.0,2009-12-03,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Ryansoro,Nyentambwe,Ryansoro,-3.7140,29.7919,1,All Africa,Regional,"Three killed, one seriously injured during an attack by unidentified armed men on a family in Ryansoro Commune, Gitega Province.",3,1550419452,BDI
3062119,108,BUR2777,2777.0,2009-11-23,2009,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Bubanza,Bubanza,Shari,Gatura,-3.1111,29.3991,1,All Africa,Regional,"Two police officers based at Gatura Bubanza Province staged an ambush on two people who were returning home on Saturday evening. The officers stole 300,000 Burundian francs, a bicycle and a mobile phone.",0,1550419452,BDI
3062120,108,BUR2779,2779.0,2009-11-23,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Mwaro,Kayokwe,Gihinga,Mwaro,-3.5113,29.7033,1,All Africa,Regional,Two people were injured in a grenade attack in Mwaro Province.,0,1550419452,BDI
3062121,108,BUR2778,2778.0,2009-11-23,2009,1,Battle-No change of territory,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,UPD-Z: Union for Peace and Development (Zigamibanga Faction),,3,33,Eastern Africa,Burundi,Muyinga,Gasorwe,Kizi,Kizi,-2.8925,30.2394,1,All Africa,Regional,"Seven people were injured in clashes between CNDD-FDD, UPD-Zigamibanga members at Kizi area in Gasorwe Commune of Muyinga Province yesterday. The Muyinga governors advisor has been accused of giving the order to CNDD-FDD youths to provoke UPD members.",0,1550419452,BDI
3062126,108,BUR2776,2776.0,2009-11-18,2009,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Muyinga,Gasorwe,Karira,Gasorwe,-2.8520,30.2207,1,All Africa,Regional,"Congolese refugees at the Gasorwe Camp today organized a sit-in in front of the administration block of Gasorwe Commune in Muyinga Province (northeastern Burundi),",0,1550419452,BDI
3062128,108,BUR2775,2775.0,2009-11-15,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Itaba,Itaba,Itaba,-3.6604,30.0119,1,All Africa,Regional,"An elderly person was killed in a grenade attack at his home in Itaba Commune, Gitega Province on the evening of Sunday 15 November. Three members of the same family are in a critical condition.",1,1550419452,BDI
3062140,108,BUR2774,2774.0,2009-11-08,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062141,108,BUR2773,2773.0,2009-11-07,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062143,108,BUR2772,2772.0,2009-11-06,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062146,108,BUR2771,2771.0,2009-11-05,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062149,108,BUR2768,2768.0,2009-11-04,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bururi,Songa,Rutundwe,Kayange,-3.8767,29.7136,1,All Africa,Regional,"Three people were seriously injured on Tuesday night in a grenade attack on a house in Kayange area, Buyengero Commune of Bururi Province.",0,1550419452,BDI
3062150,108,BUR2769,2769.0,2009-11-04,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062151,108,BUR2770,2770.0,2009-11-04,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (4),Mutimbuzi,-3.3181,29.3654,1,All Africa,Regional,"Two youths belonging to Uprona party in Maramvya Zone, Mutimbuzi Commune in Bujumbura Rural say they escaped death on Tuesday night after an attack carried out by unidentified armed men.",0,1550419452,BDI
3062153,108,BUR2767,2767.0,2009-11-02,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062156,108,BUR2766,2766.0,2009-11-01,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062158,108,BUR2765,2765.0,2009-10-31,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062159,108,BUR2762,2762.0,2009-10-30,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Rural,Kanyosha1,Mboza,Kanyosha,-3.4148,29.4082,1,All Africa,Regional,Elderly woman killed this morning by grenade explosion in her farm in Kanyosha.,1,1550419452,BDI
3062160,108,BUR2764,2764.0,2009-10-30,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,One killed and seven others injured in grenade explosion in Ruyigi.,1,1550419452,BDI
3062161,108,BUR2763,2763.0,2009-10-30,2009,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Muramvya,Mbuye,Rwuya,Maramvya,-3.2500,29.6667,1,All Africa,Regional,"Confrontations between the rebels and the army at Maramvya, Bujumbura-Rural Province occur over ten days.",0,1550419452,BDI
3062178,108,BUR2761,2761.0,2009-10-20,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ngozi,Ngozi,Centre Urbain,Ngozi,-2.9075,29.8306,1,All Africa,Regional,Radio Puplique Africaine journalist attacked by gunmen last night in central Ngozi Province.,0,1550419452,BDI
3062201,108,BUR2760,2760.0,2009-10-06,2009,1,Riots/Protests,Rioters (Burundi),,5,,,0,50,Eastern Africa,Burundi,Mwaro,Kayokwe,Gihinga,Mwaro,-3.5113,29.7033,1,All Africa,Regional,"Banyamulenge refugees from Gihinga camp in Mwaro province (central west) left the camp on Tuesday [6 October] morning at 07h10 [local time] with stones in their hands, forcing their way to return home, to DRCongo, it was reported on the ground. Since fou",0,1550419452,BDI
3062212,108,BUR2759,2759.0,2009-10-02,2009,1,Battle-No change of territory,Unidentified Armed Group (Burundi),,3,Military Forces of Burundi (2005-),,1,13,Eastern Africa,Burundi,Ngozi,Ngozi,Centre Urbain,Ngozi,-2.9075,29.8306,1,All Africa,Regional,Police killed last night in Ngozi province.,1,1550419452,BDI
3062220,108,BUR2757,2757.0,2009-09-29,2009,1,Riots/Protests,Rioters (Burundi),,5,FNL: National Forces of Liberation,,3,35,Eastern Africa,Burundi,Kirundo,Kirundo,Cewe,Bugabira,-2.5314,30.0706,1,All Africa,Regional,Ruling party youth clash with opposition FNL loyalists in Bugabira commune.,0,1550419452,BDI
3062221,108,BUR2758,2758.0,2009-09-29,2009,1,Riots/Protests,Rioters (Burundi),,5,FNL: National Forces of Liberation,,3,35,Eastern Africa,Burundi,Kirundo,Bwambarangwe,Mukenke,Bwambarangwe,-2.5831,30.3328,1,All Africa,Regional,Ruling party youth clash with opposition FNL loyalists in Bwambarangwe commune.,0,1550419452,BDI
3062227,108,BUR2756,2756.0,2009-09-26,2009,1,Riots/Protests,Rioters (Burundi),,5,Military Forces of Burundi (2005-),,1,15,Eastern Africa,Burundi,Gitega,Gitega,Buraza,Gitega,-3.4264,29.9308,1,All Africa,Regional,"Five students injured, five arrested during clashes between police, civil engineering students in Gitega province.",0,1550419452,BDI
3062231,108,BUR2755,2755.0,2009-09-24,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ngozi,Ngozi,Centre Urbain,Ngozi,-2.9075,29.8306,1,All Africa,Regional,"One killed, another seriously wounded following armed attack in Ngozi Province zone.",1,1550419452,BDI
3062234,108,BUR2754,2754.0,2009-09-22,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Mpanda,Gahwazi,Mpanda,-3.1703,29.4026,1,All Africa,Regional,One person was killed by two unidentified men in Mpanda in Bubanza Province yesterday.,1,1550419452,BDI
3062239,108,BUR2753,2753.0,2009-09-17,2009,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Bubanza,Gihanga,Gihanga,Gihanga,-3.1940,29.3068,1,All Africa,Regional,"Women refugees of Banyamulenge ethnic group sheltered in Gihinga, Mwaro Province, stage protest march against proposed transfer to Bwagiriza, Ruyigi province.",0,1550419452,BDI
3062253,108,BUR2752,2752.0,2009-09-10,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Gihanga,Gihanga,Gihanga,-3.1940,29.3068,1,All Africa,Regional,"Grenade attack last night in Gihanga Commune, Bubanza Province, leaves one person dead, six seriously injured.",1,1550419452,BDI
2892505,108,BUR2751,2751.0,2009-09-07,2009,1,Riots/Protests,Rioters (Burundi),,5,Military Forces of Burundi (2005-),,1,15,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,Agence France Presse,International,Two Burundian policemen suspected of theft were stoned to death by angry villagers in the eastern province of Ruyigi.,2,1548448949,BDI
2892513,108,BUR2750,2750.0,2009-09-06,2009,1,Violence against civilians,Military Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,IHS Global Insight Daily Analysis,International,"Two police officers were stoned to death in the eastern province of Ruyigi on Sunday (6 September) after local villagers accused them of theft. According to reports, the unnamed officers were killed by the locals in the village of Muhindo after one of th",2,1548448949,BDI
3062297,108,BUR2748,2748.0,2009-08-22,2009,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kayanza,Kayanza,Centre-Urbain,Kayanza,-2.9221,29.6293,1,All Africa,Regional,"Kayanza Province governor survives vehicle ambush, woman shot, one guard injured in Matongo in Kayanza.",0,1550419452,BDI
